Date,Open,High,Low,Close,Adj Close,Volume
1970-10-22,1.135417,1.164063,1.125000,1.153646,0.426150,2740800
1970-10-29,1.153646,1.213542,1.145833,1.197917,0.442503,2577600
1970-11-05,1.197917,1.244792,1.197917,1.208333,0.446351,3782400
1970-11-12,1.203125,1.203125,1.151042,1.166667,0.430960,3504000
1970-11-19,1.166667,1.192708,1.161458,1.192708,0.441201,6273600
1970-11-26,1.192708,1.236979,1.187500,1.221354,0.451798,2952000
1970-12-03,1.221354,1.229167,1.156250,1.179688,0.436385,8985600
1970-12-10,1.179688,1.213542,1.135417,1.213542,0.448908,5491200
1970-12-17,1.213542,1.213542,1.161458,1.190104,0.440238,3657600
1970-12-24,1.192708,1.213542,1.187500,1.187500,0.439275,1920000
1970-12-31,1.187500,1.234375,1.171875,1.229167,0.454688,1555200
1971-01-07,1.234375,1.364583,1.234375,1.364583,0.504781,6499200
1971-01-14,1.364583,1.375000,1.250000,1.322917,0.489367,6974400
1971-01-21,1.322917,1.343750,1.286458,1.322917,0.489367,4852800
1971-01-28,1.328125,1.401042,1.322917,1.395833,0.516341,4228800
1971-02-04,1.395833,1.484375,1.382813,1.484375,0.549093,4612800
1971-02-11,1.473958,1.473958,1.432292,1.437500,0.531754,4406400
1971-02-18,1.440104,1.458333,1.385417,1.453125,0.537534,2654400
1971-02-25,1.458333,1.484375,1.450521,1.473958,0.546293,2760000
1971-03-04,1.473958,1.677083,1.473958,1.666667,0.617717,5736000
1971-03-11,1.666667,1.666667,1.520833,1.645833,0.609995,6556800
1971-03-18,1.645833,1.651042,1.520833,1.541667,0.571388,2601600
1971-03-25,1.541667,1.630208,1.515625,1.609375,0.596482,1852800
1971-04-01,1.609375,1.630208,1.583333,1.593750,0.590691,2150400
1971-04-08,1.583333,1.635417,1.567708,1.635417,0.606134,4704000
1971-04-15,1.635417,1.666667,1.630208,1.651042,0.611926,2088000
1971-04-22,1.651042,1.750000,1.619792,1.723958,0.638950,2323200
1971-04-29,1.729167,1.786458,1.692708,1.781250,0.660185,4550400
1971-05-06,1.791667,1.885417,1.791667,1.848958,0.685279,3057600
1971-05-13,1.848958,1.854167,1.802083,1.828125,0.677558,3619200
1971-05-20,1.828125,1.830729,1.781250,1.802083,0.668658,1814400
1971-05-27,1.802083,1.843750,1.765625,1.838542,0.682186,3124800
1971-06-03,1.838542,1.861979,1.807292,1.828125,0.678321,2649600
1971-06-10,1.828125,2.015625,1.822917,2.005208,0.744027,4056000
1971-06-17,1.984375,1.984375,1.885417,1.937500,0.718904,4420800
1971-06-24,1.937500,2.031250,1.916667,2.005208,0.744027,5184000
1971-07-01,2.005208,2.036458,1.950521,1.950521,0.723735,2740800
1971-07-08,1.958333,2.020833,1.958333,1.973958,0.732432,1852800
1971-07-15,1.973958,2.031250,1.953125,1.994792,0.740162,1492800
1971-07-22,1.994792,2.057292,1.973958,1.976563,0.733398,2265600
1971-07-29,1.968750,1.968750,1.854167,1.893229,0.702477,3600000
1971-08-05,1.890625,1.890625,1.770833,1.890625,0.701511,4737600
1971-08-12,1.901042,2.057292,1.901042,1.973958,0.732432,4776000
1971-08-19,1.966146,2.010417,1.950521,1.994792,0.740162,1488000
1971-08-26,1.989583,1.989583,1.869792,1.880208,0.698387,3686400
1971-09-02,1.880208,1.906250,1.880208,1.895833,0.704190,2491200
1971-09-09,1.895833,1.911458,1.877604,1.895833,0.704190,1516800
1971-09-16,1.895833,1.901042,1.848958,1.859375,0.690649,2020800
1971-09-23,1.859375,1.885417,1.835938,1.848958,0.686780,1675200
1971-09-30,1.859375,1.885417,1.859375,1.885417,0.700322,2707200
1971-10-07,1.885417,1.893229,1.843750,1.877604,0.697420,2361600
1971-10-14,1.875000,1.875000,1.763021,1.789063,0.664532,4118400
1971-10-21,1.796875,1.875000,1.796875,1.851563,0.687747,2385600
1971-10-28,1.851563,1.880208,1.817708,1.875000,0.696452,3590400
1971-11-04,1.875000,1.895833,1.838542,1.846354,0.685812,1929600
1971-11-11,1.846354,1.885417,1.841146,1.872396,0.695485,2476800
1971-11-18,1.872396,1.885417,1.861979,1.872396,0.695485,3244800
1971-11-25,1.872396,2.020833,1.869792,2.005208,0.745646,3686400
1971-12-02,2.005208,2.020833,1.979167,2.015625,0.749519,2812800
1971-12-09,2.015625,2.072917,2.000000,2.041667,0.759203,3240000
1971-12-16,2.041667,2.080729,1.994792,1.997396,0.742740,5596800
1971-12-23,1.997396,2.052083,1.997396,2.041667,0.759203,1771200
1971-12-30,2.041667,2.057292,2.026042,2.039063,0.758234,3782400
1972-01-06,2.039063,2.052083,2.020833,2.026042,0.753393,3806400
1972-01-13,2.023438,2.023438,1.966146,2.005208,0.745646,2611200
1972-01-20,2.005208,2.031250,1.963542,2.010417,0.747582,3936000
1972-01-27,2.010417,2.057292,2.005208,2.036458,0.757266,2808000
1972-02-03,2.036458,2.218750,2.036458,2.138021,0.795032,6624000
1972-02-10,2.138021,2.203125,2.125000,2.187500,0.813432,4180800
1972-02-17,2.197917,2.250000,2.119792,2.156250,0.801811,3681600
1972-02-24,2.151042,2.192708,2.072917,2.192708,0.816481,3513600
1972-03-02,2.192708,2.307292,2.166667,2.304688,0.858178,3350400
1972-03-09,2.307292,2.393229,2.229167,2.315104,0.862057,5059200
1972-03-16,2.312500,2.312500,2.270833,2.276042,0.847511,9840000
1972-03-23,2.281250,2.343750,2.281250,2.325521,0.865936,5980800
1972-03-30,2.322917,2.343750,2.286458,2.322917,0.864966,3614400
1972-04-06,2.322917,2.442708,2.309896,2.429688,0.904723,5064000
1972-04-13,2.429688,2.479167,2.411458,2.427083,0.903754,3940800
1972-04-20,2.427083,2.427083,2.359375,2.372396,0.883390,5102400
1972-04-27,2.372396,2.442708,2.369792,2.369792,0.882420,3388800
1972-05-04,2.369792,2.427083,2.361979,2.427083,0.903754,3153600
1972-05-11,2.427083,2.481771,2.419271,2.458333,0.915390,4305600
1972-05-18,2.458333,2.666667,2.455729,2.640625,0.983269,4579200
1972-05-25,2.640625,2.671875,2.484375,2.489583,0.927797,3465600
1972-06-01,2.489583,2.625000,2.484375,2.541667,0.947208,4555200
1972-06-08,2.541667,2.609375,2.520833,2.609375,0.972441,4617600
1972-06-15,2.609375,2.614583,2.489583,2.583333,0.962736,3547200
1972-06-22,2.580729,2.580729,2.505208,2.536458,0.945267,3432000
1972-06-29,2.536458,2.583333,2.526042,2.572917,0.958854,2198400
1972-07-06,2.572917,2.614583,2.562500,2.604167,0.970500,3782400
1972-07-13,2.604167,2.619792,2.494792,2.523438,0.940415,2875200
1972-07-20,2.536458,2.588542,2.536458,2.562500,0.954972,2683200
1972-07-27,2.562500,2.570313,2.520833,2.567708,0.956913,5774400
1972-08-03,2.567708,2.609375,2.536458,2.604167,0.970500,5203200
1972-08-10,2.625000,2.742188,2.562500,2.604167,0.970500,8908800
1972-08-17,2.604167,2.640625,2.546875,2.546875,0.949149,7137600
1972-08-24,2.557292,2.598958,2.515625,2.546875,0.949900,4387200
1972-08-31,2.552083,2.611979,2.552083,2.593750,0.967383,2419200
1972-09-07,2.593750,2.609375,2.533854,2.541667,0.947957,2649600
1972-09-14,2.541667,2.572917,2.502604,2.536458,0.946015,2433600
1972-09-21,2.536458,2.593750,2.520833,2.588542,0.965441,3667200
1972-09-28,2.588542,2.635417,2.541667,2.598958,0.969326,4296000
1972-10-05,2.591146,2.635417,2.557292,2.609375,0.973211,3019200
1972-10-12,2.609375,2.625000,2.557292,2.593750,0.967383,2913600
1972-10-19,2.593750,2.609375,2.505208,2.598958,0.969326,4291200
1972-10-26,2.609375,2.770833,2.609375,2.752604,1.026631,6033600
1972-11-02,2.750000,2.750000,2.671875,2.716146,1.013033,4464000
1972-11-09,2.666667,2.692708,2.541667,2.653646,0.989723,7176000
1972-11-16,2.653646,2.666667,2.552083,2.554688,0.952814,21993600
1972-11-23,2.557292,2.583333,2.541667,2.552083,0.952592,8486400
1972-11-30,2.552083,2.687500,2.546875,2.661458,0.993417,4060800
1972-12-07,2.671875,2.697917,2.656250,2.682292,1.001193,3552000
1972-12-14,2.682292,2.687500,2.578125,2.588542,0.966200,8654400
1972-12-21,2.598958,2.713542,2.598958,2.682292,1.001193,2270400
1972-12-28,2.697917,2.729167,2.677083,2.692708,1.005081,3614400
1973-01-04,2.692708,2.695313,2.625000,2.640625,0.985641,5755200
1973-01-11,2.640625,2.677083,2.614583,2.622396,0.978836,10497600
1973-01-18,2.630208,2.755208,2.630208,2.671875,0.997305,5347200
1973-01-25,2.671875,2.729167,2.635417,2.635417,0.983697,3508800
1973-02-01,2.635417,2.645833,2.500000,2.604167,0.972032,6888000
1973-02-08,2.604167,2.666667,2.541667,2.585938,0.965228,7262400
1973-02-15,2.585938,2.596354,2.421875,2.473958,0.923430,5457600
1973-02-22,2.479167,2.546875,2.468750,2.520833,0.942070,8836800
1973-03-01,2.518229,2.666667,2.408854,2.664063,0.995598,8625600
1973-03-08,2.645833,2.661458,2.578125,2.645833,0.988785,5160000
1973-03-15,2.645833,2.664063,2.557292,2.562500,0.957642,5342400
1973-03-22,2.546875,2.604167,2.484375,2.604167,0.973213,7003200
1973-03-29,2.604167,2.604167,2.437500,2.460938,0.919687,5059200
1973-04-05,2.460938,2.640625,2.427083,2.593750,0.969321,4771200
1973-04-12,2.593750,2.598958,2.510417,2.541667,0.949856,3676800
1973-04-19,2.541667,2.567708,2.432292,2.471354,0.923580,4804800
1973-04-26,2.471354,2.510417,2.427083,2.489583,0.930393,6691200
1973-05-03,2.489583,2.510417,2.388021,2.411458,0.901196,10603200
1973-05-10,2.411458,2.473958,2.359375,2.445313,0.913848,7651200
1973-05-17,2.445313,2.445313,2.304688,2.330729,0.871026,9124800
1973-05-24,2.330729,2.442708,2.325521,2.411458,0.902190,5376000
1973-05-31,2.411458,2.419271,2.322917,2.377604,0.889524,5347200
1973-06-07,2.390625,2.520833,2.390625,2.505208,0.937265,6086400
1973-06-14,2.505208,2.526042,2.416667,2.473958,0.925573,5712000
1973-06-21,2.466146,2.468750,2.338542,2.432292,0.909985,4377600
1973-06-28,2.432292,2.432292,2.291667,2.309896,0.864193,10996800
1973-07-05,2.299479,2.494792,2.250000,2.479167,0.927522,5726400
1973-07-12,2.458333,2.463542,2.416667,2.442708,0.913881,9388800
1973-07-19,2.442708,2.500000,2.411458,2.468750,0.923625,6086400
1973-07-26,2.468750,2.484375,2.437500,2.445313,0.914856,3422400
1973-08-02,2.445313,2.453125,2.385417,2.398438,0.897319,3753600
1973-08-09,2.398438,2.427083,2.348958,2.375000,0.888550,5164800
1973-08-16,2.375000,2.408854,2.317708,2.359375,0.882704,3124800
1973-08-23,2.359375,2.450521,2.333333,2.432292,0.910980,2904000
1973-08-30,2.437500,2.497396,2.437500,2.494792,0.934388,2664000
1973-09-06,2.494792,2.497396,2.343750,2.361979,0.884646,4089600
1973-09-13,2.361979,2.497396,2.356771,2.494792,0.934388,3273600
1973-09-20,2.494792,2.541667,2.463542,2.502604,0.937314,4632000
1973-09-27,2.502604,2.510417,2.380208,2.398438,0.898299,5145600
1973-10-04,2.385417,2.458333,2.354167,2.421875,0.907078,4665600
1973-10-11,2.421875,2.479167,2.416667,2.455729,0.919758,3264000
1973-10-18,2.455729,2.520833,2.442708,2.510417,0.940240,4300800
1973-10-25,2.510417,2.588542,2.494792,2.518229,0.943167,6480000
1973-11-01,2.515625,2.552083,2.486979,2.546875,0.953895,3067200
1973-11-08,2.546875,2.572917,2.500000,2.500000,0.936339,2707200
1973-11-15,2.500000,2.515625,2.393229,2.440104,0.913905,4982400
1973-11-22,2.440104,2.479167,2.393229,2.463542,0.923649,2976000
1973-11-29,2.463542,2.463542,2.281250,2.281250,0.855302,4987200
1973-12-06,2.281250,2.510417,2.281250,2.359375,0.884593,5721600
1973-12-13,2.354167,2.375000,2.171875,2.296875,0.861161,8832000
1973-12-20,2.291667,2.364583,2.109375,2.356771,0.883617,5582400
1973-12-27,2.375000,2.401042,2.296875,2.328125,0.872877,3489600
1974-01-03,2.328125,2.364583,1.994792,2.036458,0.763524,11265600
1974-01-10,2.036458,2.218750,2.015625,2.213542,0.829916,6432000
1974-01-17,2.229167,2.333333,2.169271,2.317708,0.868972,6672000
1974-01-24,2.299479,2.325521,2.242188,2.247396,0.842609,3888000
1974-01-31,2.247396,2.255208,2.111979,2.127604,0.797696,4382400
1974-02-07,2.127604,2.171875,2.033854,2.083333,0.781099,5520000
1974-02-14,2.083333,2.208333,2.072917,2.130208,0.798673,3048000
1974-02-21,2.130208,2.182292,2.114583,2.143229,0.804961,4200000
1974-02-28,2.143229,2.203125,2.046875,2.197917,0.825501,6316800
1974-03-07,2.197917,2.390625,2.171875,2.341146,0.879295,8539200
1974-03-14,2.354167,2.406250,2.276042,2.307292,0.866580,5347200
1974-03-21,2.307292,2.348958,2.296875,2.320313,0.871470,3993600
1974-03-28,2.317708,2.317708,2.252604,2.286458,0.858756,3100800
1974-04-04,2.286458,2.322917,2.250000,2.286458,0.858756,4550400
1974-04-11,2.286458,2.315104,2.263021,2.291667,0.860712,2534400
1974-04-18,2.291667,2.296875,2.195313,2.213542,0.831369,2817600
1974-04-25,2.213542,2.302083,2.190104,2.286458,0.858756,4056000
1974-05-02,2.286458,2.302083,2.250000,2.302083,0.864624,4185600
1974-05-09,2.302083,2.375000,2.291667,2.359375,0.886142,4046400
1974-05-16,2.359375,2.406250,2.335938,2.382813,0.894945,4353600
1974-05-23,2.382813,2.442708,2.348958,2.359375,0.887330,4680000
1974-05-30,2.359375,2.463542,2.335938,2.437500,0.916711,5001600
1974-06-06,2.437500,2.476563,2.414063,2.471354,0.929444,5073600
1974-06-13,2.471354,2.486979,2.416667,2.440104,0.917691,5385600
1974-06-20,2.434896,2.463542,2.401042,2.453125,0.922588,3873600
1974-06-27,2.447917,2.447917,2.291667,2.302083,0.865783,4065600
1974-07-04,2.296875,2.296875,2.135417,2.192708,0.824649,6624000
1974-07-11,2.192708,2.296875,2.156250,2.294271,0.862845,6499200
1974-07-18,2.302083,2.348958,2.190104,2.197917,0.826608,5673600
1974-07-25,2.197917,2.208333,2.018229,2.046875,0.769802,7152000
1974-08-01,2.044271,2.044271,1.869792,2.018229,0.759029,11827200
1974-08-08,2.018229,2.028646,1.791667,1.822917,0.685575,7281600
1974-08-15,1.822917,1.833333,1.765625,1.770833,0.665987,7747200
1974-08-22,1.770833,1.770833,1.651042,1.703125,0.641991,10459200
1974-08-29,1.703125,1.807292,1.656250,1.664063,0.627267,8563200
1974-09-05,1.690104,1.799479,1.690104,1.710938,0.644936,7056000
1974-09-12,1.697917,1.697917,1.536458,1.651042,0.622359,10982400
1974-09-19,1.687500,1.802083,1.664063,1.718750,0.647881,9196800
1974-09-26,1.703125,1.718750,1.523438,1.643229,0.619414,14481600
1974-10-03,1.630208,1.695313,1.549479,1.674479,0.631193,11126400
1974-10-10,1.713542,1.882813,1.700521,1.770833,0.667514,10972800
1974-10-17,1.770833,1.947917,1.757813,1.828125,0.689110,10833600
1974-10-24,1.812500,1.895833,1.770833,1.880208,0.708743,8515200
1974-10-31,1.877604,1.906250,1.770833,1.820313,0.686165,7348800
1974-11-07,1.820313,1.885417,1.755208,1.768229,0.666532,8270400
1974-11-14,1.783854,1.815104,1.708333,1.734375,0.653771,5832000
1974-11-21,1.734375,1.786458,1.729167,1.765625,0.667110,5342400
1974-11-28,1.760417,1.760417,1.648438,1.664063,0.628737,5078400
1974-12-05,1.664063,1.770833,1.627604,1.729167,0.653335,9364800
1974-12-12,1.729167,1.768229,1.721354,1.760417,0.665142,5712000
1974-12-19,1.760417,1.776042,1.656250,1.658854,0.626769,10243200
1974-12-26,1.658854,1.697917,1.656250,1.684896,0.636608,4118400
1975-01-02,1.692708,1.747396,1.622396,1.625000,0.613978,6249600
1975-01-09,1.625000,1.687500,1.541667,1.578125,0.596267,22838400
1975-01-16,1.578125,1.604167,1.505208,1.552083,0.586427,10084800
1975-01-23,1.552083,1.677083,1.531250,1.677083,0.633656,11534400
1975-01-30,1.677083,1.739583,1.593750,1.739583,0.657271,10008000
1975-02-06,1.763021,1.864583,1.750000,1.843750,0.696629,11553600
1975-02-13,1.864583,1.927083,1.864583,1.916667,0.724179,11155200
1975-02-20,1.916667,1.979167,1.869792,1.901042,0.720244,10804800
1975-02-27,1.916667,2.059896,1.916667,2.026042,0.767602,7406400
1975-03-06,2.026042,2.041667,1.971354,1.981771,0.750830,7569600
1975-03-13,1.968750,1.968750,1.864583,1.869792,0.708403,11587200
1975-03-20,1.869792,1.953125,1.817708,1.953125,0.739976,7536000
1975-03-27,1.953125,1.963542,1.848958,1.875000,0.710377,3364800
1975-04-03,1.859375,1.895833,1.812500,1.890625,0.716297,8616000
1975-04-10,1.890625,1.968750,1.890625,1.937500,0.734057,5544000
1975-04-17,1.937500,1.958333,1.880208,1.906250,0.722217,6883200
1975-04-24,1.906250,1.911458,1.854167,1.885417,0.714324,5563200
1975-05-01,1.885417,1.976563,1.877604,1.960938,0.742936,8001600
1975-05-08,1.960938,2.033854,1.945313,2.031250,0.769575,6216000
1975-05-15,2.031250,2.039063,1.927083,1.968750,0.745896,4579200
1975-05-22,1.968750,2.005208,1.958333,1.971354,0.748460,4027200
1975-05-29,1.971354,2.010417,1.958333,1.997396,0.758347,5256000
1975-06-05,1.997396,2.000000,1.950521,1.979167,0.751426,5510400
1975-06-12,1.979167,1.997396,1.940104,1.976563,0.750437,4411200
1975-06-19,1.976563,2.062500,1.976563,2.062500,0.783065,8448000
1975-06-26,2.062500,2.078125,1.968750,1.968750,0.747471,4627200
1975-07-03,1.973958,2.005208,1.958333,1.971354,0.748460,3979200
1975-07-10,1.984375,2.010417,1.921875,1.921875,0.729674,5736000
1975-07-17,1.911458,1.916667,1.854167,1.885417,0.715832,5510400
1975-07-24,1.880208,1.880208,1.841146,1.843750,0.700013,6494400
1975-07-31,1.848958,1.869792,1.791667,1.830729,0.695069,6643200
1975-08-07,1.830729,1.869792,1.791667,1.796875,0.682215,5361600
1975-08-14,1.786458,1.786458,1.700521,1.700521,0.645633,7987200
1975-08-21,1.700521,1.760417,1.700521,1.747396,0.665010,5059200
1975-08-28,1.760417,1.812500,1.752604,1.770833,0.673929,3004800
1975-09-04,1.770833,1.791667,1.687500,1.697917,0.646179,4502400
1975-09-11,1.697917,1.718750,1.669271,1.674479,0.637260,4123200
1975-09-18,1.674479,1.781250,1.648438,1.671875,0.636269,11947200
1975-09-25,1.666667,1.682292,1.632813,1.661458,0.632304,5467200
1975-10-02,1.661458,1.770833,1.661458,1.770833,0.673929,10420800
1975-10-09,1.770833,1.773438,1.734375,1.763021,0.670956,8236800
1975-10-16,1.770833,1.825521,1.770833,1.825521,0.694742,9585600
1975-10-23,1.835938,1.880208,1.835938,1.875000,0.713572,7876800
1975-10-30,1.875000,1.895833,1.848958,1.880208,0.715555,6067200
1975-11-06,1.880208,1.911458,1.869792,1.903646,0.724474,5428800
1975-11-13,1.903646,1.945313,1.890625,1.916667,0.729430,6009600
1975-11-20,1.916667,1.973958,1.911458,1.973958,0.752875,5625600
1975-11-27,1.973958,1.976563,1.838542,1.843750,0.703214,5328000
1975-12-04,1.843750,1.864583,1.804688,1.864583,0.711160,6902400
1975-12-11,1.869792,1.903646,1.854167,1.893229,0.722085,7281600
1975-12-18,1.893229,1.901042,1.841146,1.875000,0.715132,5452800
1975-12-25,1.877604,1.895833,1.851563,1.869792,0.713146,2385600
1976-01-01,1.872396,1.945313,1.861979,1.898438,0.724072,4718400
1976-01-08,1.898438,1.953125,1.885417,1.906250,0.727051,9508800
1976-01-15,1.903646,1.903646,1.807292,1.828125,0.697254,10809600
1976-01-22,1.828125,1.932292,1.812500,1.927083,0.734997,8880000
1976-01-29,1.937500,2.010417,1.937500,1.976563,0.753869,11232000
1976-02-05,1.976563,1.976563,1.906250,1.942708,0.740956,7099200
1976-02-12,1.942708,1.942708,1.895833,1.898438,0.724072,4756800
1976-02-19,1.898438,1.901042,1.760417,1.781250,0.681580,15187200
1976-02-26,1.781250,1.791667,1.750000,1.750000,0.669623,12326400
1976-03-04,1.747396,1.833333,1.713542,1.820313,0.696527,10862400
1976-03-11,1.820313,1.854167,1.781250,1.791667,0.685566,10089600
1976-03-18,1.791667,1.859375,1.770833,1.854167,0.709481,12398400
1976-03-25,1.854167,1.890625,1.835938,1.869792,0.715460,4488000
1976-04-01,1.869792,1.895833,1.846354,1.848958,0.707488,9307200
1976-04-08,1.848958,1.880208,1.822917,1.864583,0.713467,6422400
1976-04-15,1.864583,1.885417,1.854167,1.872396,0.716457,9388800
1976-04-22,1.872396,1.872396,1.770833,1.791667,0.685566,5030400
1976-04-29,1.791667,1.833333,1.783854,1.820313,0.696527,4257600
1976-05-06,1.820313,1.864583,1.817708,1.822917,0.697524,5764800
1976-05-13,1.820313,1.820313,1.768229,1.796875,0.687559,5817600
1976-05-20,1.796875,1.815104,1.763021,1.768229,0.678574,5380800
1976-05-27,1.768229,1.807292,1.765625,1.791667,0.687568,3854400
1976-06-03,1.791667,1.796875,1.726563,1.731771,0.664583,7276800
1976-06-10,1.731771,1.768229,1.731771,1.765625,0.677575,5750400
1976-06-17,1.768229,1.799479,1.755208,1.763021,0.676575,6268800
1976-06-24,1.763021,1.768229,1.718750,1.750000,0.671579,9427200
1976-07-01,1.750000,1.786458,1.736979,1.768229,0.678574,6086400
1976-07-08,1.768229,1.846354,1.763021,1.838542,0.705557,12427200
1976-07-15,1.838542,1.838542,1.796875,1.812500,0.695564,8443200
1976-07-22,1.812500,1.815104,1.794271,1.807292,0.693565,4603200
1976-07-29,1.807292,1.828125,1.791667,1.822917,0.699561,4243200
1976-08-05,1.820313,1.833333,1.802083,1.807292,0.693565,5856000
1976-08-12,1.807292,1.809896,1.781250,1.791667,0.687568,6561600
1976-08-19,1.791667,1.822917,1.768229,1.822917,0.701601,5952000
1976-08-26,1.822917,1.890625,1.794271,1.885417,0.725656,6969600
1976-09-02,1.885417,1.890625,1.867188,1.880208,0.723652,5203200
1976-09-09,1.875000,1.885417,1.848958,1.880208,0.723652,3302400
1976-09-16,1.880208,1.986979,1.872396,1.963542,0.755725,8529600
1976-09-23,1.963542,1.994792,1.932292,1.932292,0.743697,7344000
1976-09-30,1.932292,1.937500,1.838542,1.867188,0.718640,6748800
1976-10-07,1.867188,1.890625,1.825521,1.851563,0.712627,4555200
1976-10-14,1.846354,1.848958,1.783854,1.796875,0.691578,6720000
1976-10-21,1.796875,1.804688,1.765625,1.783854,0.686567,4262400
1976-10-28,1.783854,1.796875,1.755208,1.765625,0.679551,4492800
1976-11-04,1.768229,1.786458,1.645833,1.658854,0.638457,11812800
1976-11-11,1.658854,1.739583,1.656250,1.713542,0.659505,5270400
1976-11-18,1.713542,1.734375,1.648438,1.658854,0.640444,5793600
1976-11-25,1.658854,1.666667,1.572917,1.593750,0.615308,9292800
1976-12-02,1.588542,1.588542,1.510417,1.520833,0.587157,20942400
1976-12-09,1.520833,1.552083,1.500000,1.539063,0.594195,15964800
1976-12-16,1.536458,1.541667,1.489583,1.513021,0.584141,13905600
1976-12-23,1.513021,1.614583,1.513021,1.606771,0.620335,10012800
1976-12-30,1.609375,1.651042,1.588542,1.598958,0.617319,5640000
1977-01-06,1.601563,1.622396,1.549479,1.554688,0.600227,7017600
1977-01-13,1.557292,1.570313,1.500000,1.510417,0.583135,9350400
1977-01-20,1.510417,1.510417,1.432292,1.432292,0.552973,9624000
1977-01-27,1.432292,1.489583,1.364583,1.450521,0.560011,12499200
1977-02-03,1.450521,1.458333,1.388021,1.406250,0.542919,7881600
1977-02-10,1.406250,1.416667,1.356771,1.398438,0.539903,11395200
1977-02-17,1.398438,1.398438,1.367188,1.375000,0.530854,4622400
1977-02-24,1.375000,1.427083,1.359375,1.414063,0.548840,6921600
1977-03-03,1.414063,1.481771,1.406250,1.445313,0.560969,8294400
1977-03-10,1.445313,1.507813,1.437500,1.500000,0.582195,8184000
1977-03-17,1.500000,1.507813,1.458333,1.463542,0.568044,8212800
1977-03-24,1.463542,1.476563,1.401042,1.406250,0.545808,9379200
1977-03-31,1.406250,1.416667,1.380208,1.382813,0.536711,7449600
1977-04-07,1.382813,1.401042,1.375000,1.401042,0.543786,7363200
1977-04-14,1.411458,1.421875,1.395833,1.421875,0.551872,8505600
1977-04-21,1.421875,1.432292,1.296875,1.317708,0.511442,11563200
1977-04-28,1.317708,1.372396,1.307292,1.354167,0.525592,8548800
1977-05-05,1.356771,1.382813,1.307292,1.307292,0.507399,9350400
1977-05-12,1.307292,1.421875,1.294271,1.408854,0.546819,10209600
1977-05-19,1.408854,1.416667,1.348958,1.348958,0.526405,9931200
1977-05-26,1.348958,1.372396,1.343750,1.361979,0.531486,6734400
1977-06-02,1.361979,1.432292,1.359375,1.421875,0.554859,9379200
1977-06-09,1.421875,1.473958,1.408854,1.455729,0.568070,13622400
1977-06-16,1.455729,1.528646,1.445313,1.497396,0.584330,12758400
1977-06-23,1.497396,1.515625,1.479167,1.481771,0.578232,7248000
1977-06-30,1.481771,1.492188,1.450521,1.458333,0.569086,4545600
1977-07-07,1.458333,1.468750,1.421875,1.434896,0.559940,13785600
1977-07-14,1.434896,1.476563,1.427083,1.476563,0.576200,7305600
1977-07-21,1.473958,1.473958,1.427083,1.427083,0.556891,9355200
1977-07-28,1.427083,1.453125,1.421875,1.453125,0.567054,5016000
1977-08-04,1.453125,1.468750,1.440104,1.466146,0.572135,4372800
1977-08-11,1.466146,1.494792,1.453125,1.486979,0.580265,10814400
1977-08-18,1.486979,1.570313,1.486979,1.531250,0.600511,13886400
1977-08-25,1.531250,1.531250,1.484375,1.505208,0.590297,9556800
1977-09-01,1.507813,1.536458,1.505208,1.536458,0.602553,3110400
1977-09-08,1.536458,1.536458,1.481771,1.500000,0.588255,4521600
1977-09-15,1.505208,1.536458,1.502604,1.502604,0.589277,7612800
1977-09-22,1.502604,1.533854,1.500000,1.520833,0.596425,6897600
1977-09-29,1.523438,1.549479,1.518229,1.520833,0.596425,9057600
1977-10-06,1.520833,1.526042,1.479167,1.492188,0.585192,6398400
1977-10-13,1.492188,1.523438,1.468750,1.479167,0.580085,9417600
1977-10-20,1.479167,1.500000,1.447917,1.500000,0.588255,10425600
1977-10-27,1.505208,1.544271,1.479167,1.479167,0.580085,12744000
1977-11-03,1.476563,1.494792,1.447917,1.494792,0.586213,10353600
1977-11-10,1.505208,1.557292,1.505208,1.536458,0.602553,10862400
1977-11-17,1.536458,1.544271,1.507813,1.541667,0.607473,8006400
1977-11-24,1.541667,1.546875,1.507813,1.541667,0.607473,4982400
1977-12-01,1.544271,1.583333,1.505208,1.520833,0.599264,9206400
1977-12-08,1.520833,1.546875,1.502604,1.541667,0.607473,6475200
1977-12-15,1.541667,1.557292,1.513021,1.531250,0.603368,8164800
1977-12-22,1.536458,1.593750,1.536458,1.593750,0.627996,6484800
1977-12-29,1.593750,1.606771,1.546875,1.567708,0.617735,6960000
1978-01-05,1.567708,1.578125,1.432292,1.434896,0.565402,11774400
1978-01-12,1.437500,1.489583,1.437500,1.489583,0.586950,6840000
1978-01-19,1.489583,1.492188,1.453125,1.473958,0.580793,5904000
1978-01-26,1.473958,1.473958,1.442708,1.463542,0.576689,7080000
1978-02-02,1.463542,1.486979,1.460938,1.481771,0.583872,3278400
1978-02-09,1.481771,1.481771,1.440104,1.445313,0.569506,4118400
1978-02-16,1.437500,1.437500,1.375000,1.375000,0.545085,4756800
1978-02-23,1.375000,1.429688,1.364583,1.393229,0.552311,8376000
1978-03-02,1.398438,1.427083,1.398438,1.427083,0.565732,5884800
1978-03-09,1.427083,1.473958,1.424479,1.432292,0.567797,9000000
1978-03-16,1.432292,1.463542,1.421875,1.421875,0.563667,5736000
1978-03-23,1.421875,1.440104,1.411458,1.432292,0.567797,6345600
